channel_id,source_carrier_id,target_carrier_id,source_distinction_id,target_distinction_id,decoder_id,decoder_kind,prior_id,observation_scope,exact_recoverable_support,support_target_nonambiguous,support_source_label_coverage_complete,support_source_label_count,support_recovered_source_label_count,ambiguous_support_target_label_count,decoder_success_probability,decoder_success_fraction,decoder_error_probability,decoder_error_fraction,chance_success_probability,chance_success_fraction,excess_success_over_chance,normalized_recovery_advantage,bayes_error,threshold_id,threshold_value,passes_threshold,claim_boundary
identity_channel,X2,Y2,D_A,E_A,dec::identity_channel::D_A::E_A::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_A_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_A,dec::identity_channel::D_A::E_A::exact_decoder,exact_decoder,uniform_X2,E_A_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_A,dec::identity_channel::D_A::E_A::declared_decoder,declared_decoder,uniform_X2,E_A_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_B,dec::identity_channel::D_A::E_B::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_B_only,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_B,dec::identity_channel::D_A::E_B::declared_decoder,declared_decoder,uniform_X2,E_B_only,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_joint,dec::identity_channel::D_A::E_joint::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_A_and_E_B_jointly_available,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_joint,dec::identity_channel::D_A::E_joint::exact_decoder,exact_decoder,uniform_X2,E_A_and_E_B_jointly_available,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_parity,dec::identity_channel::D_A::E_parity::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_parity,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_parity,dec::identity_channel::D_A::E_parity::declared_decoder,declared_decoder,uniform_X2,E_parity,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_A,E_trivial,dec::identity_channel::D_A::E_trivial::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,trivial_target_observation,0,0,0,2,0,1,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_A,dec::identity_channel::D_B::E_A::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_A_only,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_A,dec::identity_channel::D_B::E_A::declared_decoder,declared_decoder,uniform_X2,E_A_only,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_B,dec::identity_channel::D_B::E_B::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_B_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_B,dec::identity_channel::D_B::E_B::exact_decoder,exact_decoder,uniform_X2,E_B_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_B,dec::identity_channel::D_B::E_B::declared_decoder,declared_decoder,uniform_X2,E_B_only,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_joint,dec::identity_channel::D_B::E_joint::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_A_and_E_B_jointly_available,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_joint,dec::identity_channel::D_B::E_joint::exact_decoder,exact_decoder,uniform_X2,E_A_and_E_B_jointly_available,1,1,1,2,2,0,1.0,1,0.0,0,0.5,1/2,0.5,1.0,0.0,high_recovery,0.95,1,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
identity_channel,X2,Y2,D_B,E_parity,dec::identity_channel::D_B::E_parity::bayes_optimal_decoder,bayes_optimal_decoder,uniform_X2,E_parity,0,0,0,2,0,2,0.5,1/2,0.5,1/2,0.5,1/2,0.0,0.0,0.5,high_recovery,0.95,0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
