channel_id,baseline_id,baseline_channel_id,source_distinction_id,channel_best_success,baseline_best_success,success_delta_vs_baseline,claim_boundary
marginal_joint_degrade_q_0_10,identity_channel,identity_channel,D_A,0.95,1.0,-0.050000000000000044,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,identity_channel,identity_channel,D_B,0.95,1.0,-0.050000000000000044,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,identity_channel,identity_channel,D_joint,0.9,1.0,-0.09999999999999998,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,identity_channel,identity_channel,D_parity,0.9,1.0,-0.09999999999999998,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,total_erasure_channel,total_erasure_channel,D_A,0.95,0.5,0.44999999999999996,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,total_erasure_channel,total_erasure_channel,D_B,0.95,0.5,0.44999999999999996,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,total_erasure_channel,total_erasure_channel,D_joint,0.9,0.25,0.65,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,total_erasure_channel,total_erasure_channel,D_parity,0.9,0.5,0.4,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,independent_noise_matched_channel,bit_flip_p_0_05,D_A,0.95,0.95,0.0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,independent_noise_matched_channel,bit_flip_p_0_05,D_B,0.95,0.95,0.0,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,independent_noise_matched_channel,bit_flip_p_0_05,D_joint,0.9,0.9025,-0.0024999999999999467,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,independent_noise_matched_channel,bit_flip_p_0_05,D_parity,0.9,0.905,-0.0050000000000000044,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
marginal_joint_degrade_q_0_10,output_marginal_matched_channel,output_marginal_matched_uniform,D_A,0.95,0.5,0.44999999999999996,"finite stochastic channel probe; scope limited to declared channel, distinction, decoder, threshold, and formal-consumption measurements"
